680  [main] INFO  com.api.ServiceApiApplication - Starting ServiceApiApplication on IFEBIUG8DTWU7X6 with PID 6748 (D:\api\target\classes started by Administrator in D:\api)
680  [main] INFO  com.api.ServiceApiApplication - Starting ServiceApiApplication on IFEBIUG8DTWU7X6 with PID 6748 (D:\api\target\classes started by Administrator in D:\api)
683  [main] INFO  com.api.ServiceApiApplication - The following profiles are active: dev
683  [main] INFO  com.api.ServiceApiApplication - The following profiles are active: dev
969  [main] INFO  o.s.b.c.e.AnnotationConfigEmbeddedWebApplicationContext - Refreshing org.springframework.boot.context.embedded.AnnotationConfigEmbeddedWebApplicationContext@293a5bf6: startup date [Mon Jul 17 14:21:40 CST 2017]; root of context hierarchy
1014 [background-preinit] INFO  o.h.validator.internal.util.Version - HV000001: Hibernate Validator 5.3.5.Final
2892954 [http-nio-8080-exec-2] INFO  com.api.aspect.HttpAspect - args=null
2892957 [http-nio-8080-exec-2] INFO  com.api.aspect.HttpAspect - End run
2892957 [http-nio-8080-exec-2] INFO  com.api.aspect.HttpAspect - End run
2892957 [http-nio-8080-exec-2] INFO  com.api.aspect.HttpAspect - response=Result{code=10000, msg='请求成功', data=Page{count=true, pageNum=1, pageSize=10, startRow=0, endRow=10, total=1, pages=1, reasonable=false, pageSizeZero=false}, total=1, pages=1, pageNum=1, pageSize=10}
2892957 [http-nio-8080-exec-2] INFO  com.api.aspect.HttpAspect - response=Result{code=10000, msg='请求成功', data=Page{count=true, pageNum=1, pageSize=10, startRow=0, endRow=10, total=1, pages=1, reasonable=false, pageSizeZero=false}, total=1, pages=1, pageNum=1, pageSize=10}
2893839 [http-nio-8080-exec-4] INFO  com.api.aspect.HttpAspect - Start running
2893839 [http-nio-8080-exec-4] INFO  com.api.aspect.HttpAspect - Start running
2893840 [http-nio-8080-exec-4] INFO  com.api.aspect.HttpAspect - url=http://192.168.21.182:8080/service-api/course/findCourseKpoint/12
2893840 [http-nio-8080-exec-4] INFO  com.api.aspect.HttpAspect - url=http://192.168.21.182:8080/service-api/course/findCourseKpoint/12
2893840 [http-nio-8080-exec-4] INFO  com.api.aspect.HttpAspect - method=GET
2893840 [http-nio-8080-exec-4] INFO  com.api.aspect.HttpAspect - method=GET
2893840 [http-nio-8080-exec-4] INFO  com.api.aspect.HttpAspect - ip=192.168.21.21
2893840 [http-nio-8080-exec-4] INFO  com.api.aspect.HttpAspect - ip=192.168.21.21
2893840 [http-nio-8080-exec-4] INFO  com.api.aspect.HttpAspect - class_method=com.api.controller.teacher.CourseController.findClass
2893840 [http-nio-8080-exec-4] INFO  com.api.aspect.HttpAspect - class_method=com.api.controller.teacher.CourseController.findClass
2893840 [http-nio-8080-exec-4] INFO  com.api.aspect.HttpAspect - args=12
2893840 [http-nio-8080-exec-4] INFO  com.api.aspect.HttpAspect - args=12
2893844 [http-nio-8080-exec-4] INFO  com.api.aspect.HttpAspect - End run
2893844 [http-nio-8080-exec-4] INFO  com.api.aspect.HttpAspect - End run
2893844 [http-nio-8080-exec-4] INFO  com.api.aspect.HttpAspect - response=Result{code=10000, msg='请求成功', data=[], total=0, pages=0, pageNum=0, pageSize=0}
2893844 [http-nio-8080-exec-4] INFO  com.api.aspect.HttpAspect - response=Result{code=10000, msg='请求成功', data=[], total=0, pages=0, pageNum=0, pageSize=0}
2894155 [http-nio-8080-exec-7] INFO  com.api.aspect.HttpAspect - Start running
2894155 [http-nio-8080-exec-7] INFO  com.api.aspect.HttpAspect - Start running
2894155 [http-nio-8080-exec-7] INFO  com.api.aspect.HttpAspect - url=http://127.0.0.1:8080/service-api/course/findCourseKpoint/12
2894155 [http-nio-8080-exec-7] INFO  com.api.aspect.HttpAspect - url=http://127.0.0.1:8080/service-api/course/findCourseKpoint/12
2894155 [http-nio-8080-exec-7] INFO  com.api.aspect.HttpAspect - method=GET
2894155 [http-nio-8080-exec-7] INFO  com.api.aspect.HttpAspect - method=GET
2894155 [http-nio-8080-exec-7] INFO  com.api.aspect.HttpAspect - ip=127.0.0.1
2894155 [http-nio-8080-exec-7] INFO  com.api.aspect.HttpAspect - ip=127.0.0.1
2894155 [http-nio-8080-exec-7] INFO  com.api.aspect.HttpAspect - class_method=com.api.controller.teacher.CourseController.findClass
2894155 [http-nio-8080-exec-7] INFO  com.api.aspect.HttpAspect - class_method=com.api.controller.teacher.CourseController.findClass
2894155 [http-nio-8080-exec-7] INFO  com.api.aspect.HttpAspect - args=12
2894155 [http-nio-8080-exec-7] INFO  com.api.aspect.HttpAspect - args=12
2894156 [http-nio-8080-exec-7] INFO  com.api.aspect.HttpAspect - End run
2894156 [http-nio-8080-exec-7] INFO  com.api.aspect.HttpAspect - End run
2894157 [http-nio-8080-exec-7] INFO  com.api.aspect.HttpAspect - response=Result{code=10000, msg='请求成功', data=[], total=0, pages=0, pageNum=0, pageSize=0}
2894157 [http-nio-8080-exec-7] INFO  com.api.aspect.HttpAspect - response=Result{code=10000, msg='请求成功', data=[], total=0, pages=0, pageNum=0, pageSize=0}
2943676 [http-nio-8080-exec-6] INFO  com.api.aspect.HttpAspect - Start running
2943676 [http-nio-8080-exec-6] INFO  com.api.aspect.HttpAspect - Start running
2943676 [http-nio-8080-exec-6] INFO  com.api.aspect.HttpAspect - url=http://192.168.21.182:8080/service-api/subject/subjectList
2943676 [http-nio-8080-exec-6] INFO  com.api.aspect.HttpAspect - url=http://192.168.21.182:8080/service-api/subject/subjectList
2943676 [http-nio-8080-exec-6] INFO  com.api.aspect.HttpAspect - method=GET
2943676 [http-nio-8080-exec-6] INFO  com.api.aspect.HttpAspect - method=GET
2943676 [http-nio-8080-exec-6] INFO  com.api.aspect.HttpAspect - ip=192.168.21.21
2943676 [http-nio-8080-exec-6] INFO  com.api.aspect.HttpAspect - ip=192.168.21.21
2943676 [http-nio-8080-exec-6] INFO  com.api.aspect.HttpAspect - class_method=com.api.controller.system.SubjectController.subjectList
2943676 [http-nio-8080-exec-6] INFO  com.api.aspect.HttpAspect - class_method=com.api.controller.system.SubjectController.subjectList
2943676 [http-nio-8080-exec-6] INFO  com.api.aspect.HttpAspect - args={}
2943676 [http-nio-8080-exec-6] INFO  com.api.aspect.HttpAspect - args={}
2943677 [http-nio-8080-exec-5] INFO  com.api.aspect.HttpAspect - Start running
2943677 [http-nio-8080-exec-5] INFO  com.api.aspect.HttpAspect - Start running
2943677 [http-nio-8080-exec-5] INFO  com.api.aspect.HttpAspect - url=http://192.168.21.182:8080/service-api/course/courseList
2943677 [http-nio-8080-exec-5] INFO  com.api.aspect.HttpAspect - url=http://192.168.21.182:8080/service-api/course/courseList
2943677 [http-nio-8080-exec-5] INFO  com.api.aspect.HttpAspect - method=GET
2943677 [http-nio-8080-exec-5] INFO  com.api.aspect.HttpAspect - method=GET
2943678 [http-nio-8080-exec-5] INFO  com.api.aspect.HttpAspect - ip=192.168.21.21
2943678 [http-nio-8080-exec-5] INFO  com.api.aspect.HttpAspect - ip=192.168.21.21
2943678 [http-nio-8080-exec-5] INFO  com.api.aspect.HttpAspect - class_method=com.api.controller.teacher.CourseController.courseList
2943678 [http-nio-8080-exec-5] INFO  com.api.aspect.HttpAspect - class_method=com.api.controller.teacher.CourseController.courseList
2943678 [http-nio-8080-exec-5] INFO  com.api.aspect.HttpAspect - args=null
2943678 [http-nio-8080-exec-5] INFO  com.api.aspect.HttpAspect - args=null
2943679 [http-nio-8080-exec-6] INFO  com.api.aspect.HttpAspect - End run
2943679 [http-nio-8080-exec-6] INFO  com.api.aspect.HttpAspect - End run
2943679 [http-nio-8080-exec-6] INFO  com.api.aspect.HttpAspect - response=Result{code=10000, msg='请求成功', data=[com.api.model.system.subject.Subject@6b992efa, com.api.model.system.subject.Subject@28306369, com.api.model.system.subject.Subject@59966f33, com.api.model.system.subject.Subject@47684f6, com.api.model.system.subject.Subject@26ba947c, com.api.model.system.subject.Subject@d3a90e9, com.api.model.system.subject.Subject@67bf998a, com.api.model.system.subject.Subject@575ee0bf, com.api.model.system.subject.Subject@25b5875c, com.api.model.system.subject.Subject@7c51f6db, com.api.model.system.subject.Subject@67395312, com.api.model.system.subject.Subject@47c20c52, com.api.model.system.subject.Subject@4e44ec91, com.api.model.system.subject.Subject@3dd02cac, com.api.model.system.subject.Subject@105c49c7, com.api.model.system.subject.Subject@47ab7702, com.api.model.system.subject.Subject@2ee23b02, com.api.model.system.subject.Subject@12ebc73e, com.api.model.system.subject.Subject@600bb6d5, com.api.model.system.subject.Subject@7c04ceb1, com.api.model.system.subject.Subject@4301d018, com.api.model.system.subject.Subject@f1f3d71, com.api.model.system.subject.Subject@329f8f59], total=0, pages=0, pageNum=0, pageSize=0}
2943679 [http-nio-8080-exec-6] INFO  com.api.aspect.HttpAspect - response=Result{code=10000, msg='请求成功', data=[com.api.model.system.subject.Subject@6b992efa, com.api.model.system.subject.Subject@28306369, com.api.model.system.subject.Subject@59966f33, com.api.model.system.subject.Subject@47684f6, com.api.model.system.subject.Subject@26ba947c, com.api.model.system.subject.Subject@d3a90e9, com.api.model.system.subject.Subject@67bf998a, com.api.model.system.subject.Subject@575ee0bf, com.api.model.system.subject.Subject@25b5875c, com.api.model.system.subject.Subject@7c51f6db, com.api.model.system.subject.Subject@67395312, com.api.model.system.subject.Subject@47c20c52, com.api.model.system.subject.Subject@4e44ec91, com.api.model.system.subject.Subject@3dd02cac, com.api.model.system.subject.Subject@105c49c7, com.api.model.system.subject.Subject@47ab7702, com.api.model.system.subject.Subject@2ee23b02, com.api.model.system.subject.Subject@12ebc73e, com.api.model.system.subject.Subject@600bb6d5, com.api.model.system.subject.Subject@7c04ceb1, com.api.model.system.subject.Subject@4301d018, com.api.model.system.subject.Subject@f1f3d71, com.api.model.system.subject.Subject@329f8f59], total=0, pages=0, pageNum=0, pageSize=0}
2943682 [http-nio-8080-exec-5] INFO  com.api.aspect.HttpAspect - End run
2943682 [http-nio-8080-exec-5] INFO  com.api.aspect.HttpAspect - End run
2943683 [http-nio-8080-exec-5] INFO  com.api.aspect.HttpAspect - response=Result{code=10000, msg='请求成功', data=Page{count=true, pageNum=1, pageSize=10, startRow=0, endRow=10, total=1, pages=1, reasonable=false, pageSizeZero=false}, total=1, pages=1, pageNum=1, pageSize=10}
2943683 [http-nio-8080-exec-5] INFO  com.api.aspect.HttpAspect - response=Result{code=10000, msg='请求成功', data=Page{count=true, pageNum=1, pageSize=10, startRow=0, endRow=10, total=1, pages=1, reasonable=false, pageSizeZero=false}, total=1, pages=1, pageNum=1, pageSize=10}
2944854 [http-nio-8080-exec-8] INFO  com.api.aspect.HttpAspect - Start running
2944854 [http-nio-8080-exec-8] INFO  com.api.aspect.HttpAspect - Start running
2944855 [http-nio-8080-exec-8] INFO  com.api.aspect.HttpAspect - url=http://192.168.21.182:8080/service-api/course/findCourseKpoint/12
2944855 [http-nio-8080-exec-8] INFO  com.api.aspect.HttpAspect - url=http://192.168.21.182:8080/service-api/course/findCourseKpoint/12
2944855 [http-nio-8080-exec-8] INFO  com.api.aspect.HttpAspect - method=GET
2944855 [http-nio-8080-exec-8] INFO  com.api.aspect.HttpAspect - method=GET
2944855 [http-nio-8080-exec-8] INFO  com.api.aspect.HttpAspect - ip=192.168.21.21
2944855 [http-nio-8080-exec-8] INFO  com.api.aspect.HttpAspect - ip=192.168.21.21
2944855 [http-nio-8080-exec-8] INFO  com.api.aspect.HttpAspect - class_method=com.api.controller.teacher.CourseController.findClass
2944855 [http-nio-8080-exec-8] INFO  com.api.aspect.HttpAspect - class_method=com.api.controller.teacher.CourseController.findClass
2944855 [http-nio-8080-exec-8] INFO  com.api.aspect.HttpAspect - args=12
2944855 [http-nio-8080-exec-8] INFO  com.api.aspect.HttpAspect - args=12
2944859 [http-nio-8080-exec-8] INFO  com.api.aspect.HttpAspect - End run
2944859 [http-nio-8080-exec-8] INFO  com.api.aspect.HttpAspect - End run
2944859 [http-nio-8080-exec-8] INFO  com.api.aspect.HttpAspect - response=Result{code=10000, msg='请求成功', data=[], total=0, pages=0, pageNum=0, pageSize=0}
2944859 [http-nio-8080-exec-8] INFO  com.api.aspect.HttpAspect - response=Result{code=10000, msg='请求成功', data=[], total=0, pages=0, pageNum=0, pageSize=0}
2946288 [http-nio-8080-exec-10] INFO  com.api.aspect.HttpAspect - Start running
2946288 [http-nio-8080-exec-10] INFO  com.api.aspect.HttpAspect - Start running
2946288 [http-nio-8080-exec-10] INFO  com.api.aspect.HttpAspect - url=http://192.168.21.182:8080/service-api/course/addCourseKpoint
2946288 [http-nio-8080-exec-10] INFO  com.api.aspect.HttpAspect - url=http://192.168.21.182:8080/service-api/course/addCourseKpoint
2946288 [http-nio-8080-exec-10] INFO  com.api.aspect.HttpAspect - method=POST
2946288 [http-nio-8080-exec-10] INFO  com.api.aspect.HttpAspect - method=POST
2946288 [http-nio-8080-exec-10] INFO  com.api.aspect.HttpAspect - ip=192.168.21.21
2946288 [http-nio-8080-exec-10] INFO  com.api.aspect.HttpAspect - ip=192.168.21.21
2946288 [http-nio-8080-exec-10] INFO  com.api.aspect.HttpAspect - class_method=com.api.controller.teacher.CourseController.addCourseKpoint
2946288 [http-nio-8080-exec-10] INFO  com.api.aspect.HttpAspect - class_method=com.api.controller.teacher.CourseController.addCourseKpoint
2946288 [http-nio-8080-exec-10] INFO  com.api.aspect.HttpAspect - args=com.api.model.teaching.kpoint.CourseKpoint@3ee86905
2946288 [http-nio-8080-exec-10] INFO  com.api.aspect.HttpAspect - args=com.api.model.teaching.kpoint.CourseKpoint@3ee86905
2946296 [http-nio-8080-exec-10] INFO  com.api.aspect.HttpAspect - End run
2946296 [http-nio-8080-exec-10] INFO  com.api.aspect.HttpAspect - End run
2946296 [http-nio-8080-exec-10] INFO  com.api.aspect.HttpAspect - response=Result{code=10000, msg='请求成功', data=com.api.model.teaching.kpoint.CourseCatalog@5991a787, total=0, pages=0, pageNum=0, pageSize=0}
2946296 [http-nio-8080-exec-10] INFO  com.api.aspect.HttpAspect - response=Result{code=10000, msg='请求成功', data=com.api.model.teaching.kpoint.CourseCatalog@5991a787, total=0, pages=0, pageNum=0, pageSize=0}
2947997 [http-nio-8080-exec-9] INFO  com.api.aspect.HttpAspect - Start running
2947997 [http-nio-8080-exec-9] INFO  com.api.aspect.HttpAspect - Start running
2947997 [http-nio-8080-exec-9] INFO  com.api.aspect.HttpAspect - url=http://192.168.21.182:8080/service-api/course/addCourseKpoint
2947997 [http-nio-8080-exec-9] INFO  com.api.aspect.HttpAspect - url=http://192.168.21.182:8080/service-api/course/addCourseKpoint
2947998 [http-nio-8080-exec-9] INFO  com.api.aspect.HttpAspect - method=POST
2947998 [http-nio-8080-exec-9] INFO  com.api.aspect.HttpAspect - method=POST
2947998 [http-nio-8080-exec-9] INFO  com.api.aspect.HttpAspect - ip=192.168.21.21
2947998 [http-nio-8080-exec-9] INFO  com.api.aspect.HttpAspect - ip=192.168.21.21
2947998 [http-nio-8080-exec-9] INFO  com.api.aspect.HttpAspect - class_method=com.api.controller.teacher.CourseController.addCourseKpoint
2947998 [http-nio-8080-exec-9] INFO  com.api.aspect.HttpAspect - class_method=com.api.controller.teacher.CourseController.addCourseKpoint
2947998 [http-nio-8080-exec-9] INFO  com.api.aspect.HttpAspect - args=com.api.model.teaching.kpoint.CourseKpoint@116bbcb4
2947998 [http-nio-8080-exec-9] INFO  com.api.aspect.HttpAspect - args=com.api.model.teaching.kpoint.CourseKpoint@116bbcb4
2948013 [http-nio-8080-exec-9] INFO  com.api.aspect.HttpAspect - End run
2948013 [http-nio-8080-exec-9] INFO  com.api.aspect.HttpAspect - End run
2948013 [http-nio-8080-exec-9] INFO  com.api.aspect.HttpAspect - response=Result{code=10000, msg='请求成功', data=com.api.model.teaching.kpoint.CourseCatalog@7ae1d7ef, total=0, pages=0, pageNum=0, pageSize=0}
2948013 [http-nio-8080-exec-9] INFO  com.api.aspect.HttpAspect - response=Result{code=10000, msg='请求成功', data=com.api.model.teaching.kpoint.CourseCatalog@7ae1d7ef, total=0, pages=0, pageNum=0, pageSize=0}
2949685 [http-nio-8080-exec-3] INFO  com.api.aspect.HttpAspect - Start running
2949685 [http-nio-8080-exec-3] INFO  com.api.aspect.HttpAspect - Start running
2949685 [http-nio-8080-exec-3] INFO  com.api.aspect.HttpAspect - url=http://192.168.21.182:8080/service-api/course/addCourseKpoint
2949685 [http-nio-8080-exec-3] INFO  com.api.aspect.HttpAspect - url=http://192.168.21.182:8080/service-api/course/addCourseKpoint
2949685 [http-nio-8080-exec-3] INFO  com.api.aspect.HttpAspect - method=POST
2949685 [http-nio-8080-exec-3] INFO  com.api.aspect.HttpAspect - method=POST
2949685 [http-nio-8080-exec-3] INFO  com.api.aspect.HttpAspect - ip=192.168.21.21
2949685 [http-nio-8080-exec-3] INFO  com.api.aspect.HttpAspect - ip=192.168.21.21
2949685 [http-nio-8080-exec-3] INFO  com.api.aspect.HttpAspect - class_method=com.api.controller.teacher.CourseController.addCourseKpoint
2949685 [http-nio-8080-exec-3] INFO  com.api.aspect.HttpAspect - class_method=com.api.controller.teacher.CourseController.addCourseKpoint
2949685 [http-nio-8080-exec-3] INFO  com.api.aspect.HttpAspect - args=com.api.model.teaching.kpoint.CourseKpoint@4d8968fd
2949685 [http-nio-8080-exec-3] INFO  com.api.aspect.HttpAspect - args=com.api.model.teaching.kpoint.CourseKpoint@4d8968fd
2949702 [http-nio-8080-exec-3] INFO  com.api.aspect.HttpAspect - End run
2949702 [http-nio-8080-exec-3] INFO  com.api.aspect.HttpAspect - End run
2949703 [http-nio-8080-exec-3] INFO  com.api.aspect.HttpAspect - response=Result{code=10000, msg='请求成功', data=com.api.model.teaching.kpoint.CourseKpoint@4d8968fd, total=0, pages=0, pageNum=0, pageSize=0}
2949703 [http-nio-8080-exec-3] INFO  com.api.aspect.HttpAspect - response=Result{code=10000, msg='请求成功', data=com.api.model.teaching.kpoint.CourseKpoint@4d8968fd, total=0, pages=0, pageNum=0, pageSize=0}
2951653 [http-nio-8080-exec-1] INFO  com.api.aspect.HttpAspect - Start running
2951653 [http-nio-8080-exec-1] INFO  com.api.aspect.HttpAspect - Start running
2951653 [http-nio-8080-exec-1] INFO  com.api.aspect.HttpAspect - url=http://192.168.21.182:8080/service-api/subject/subjectList
2951653 [http-nio-8080-exec-1] INFO  com.api.aspect.HttpAspect - url=http://192.168.21.182:8080/service-api/subject/subjectList
2951653 [http-nio-8080-exec-1] INFO  com.api.aspect.HttpAspect - method=GET
2951653 [http-nio-8080-exec-1] INFO  com.api.aspect.HttpAspect - method=GET
2951653 [http-nio-8080-exec-1] INFO  com.api.aspect.HttpAspect - ip=192.168.21.21
2951653 [http-nio-8080-exec-1] INFO  com.api.aspect.HttpAspect - ip=192.168.21.21
2951653 [http-nio-8080-exec-1] INFO  com.api.aspect.HttpAspect - class_method=com.api.controller.system.SubjectController.subjectList
2951653 [http-nio-8080-exec-1] INFO  com.api.aspect.HttpAspect - class_method=com.api.controller.system.SubjectController.subjectList
2951653 [http-nio-8080-exec-1] INFO  com.api.aspect.HttpAspect - args={}
2951653 [http-nio-8080-exec-1] INFO  com.api.aspect.HttpAspect - args={}
2951654 [http-nio-8080-exec-2] INFO  com.api.aspect.HttpAspect - Start running
2951654 [http-nio-8080-exec-2] INFO  com.api.aspect.HttpAspect - Start running
2951655 [http-nio-8080-exec-2] INFO  com.api.aspect.HttpAspect - url=http://192.168.21.182:8080/service-api/course/courseList
2951655 [http-nio-8080-exec-2] INFO  com.api.aspect.HttpAspect - url=http://192.168.21.182:8080/service-api/course/courseList
2951655 [http-nio-8080-exec-2] INFO  com.api.aspect.HttpAspect - method=GET
2951655 [http-nio-8080-exec-2] INFO  com.api.aspect.HttpAspect - method=GET
2951655 [http-nio-8080-exec-2] INFO  com.api.aspect.HttpAspect - ip=192.168.21.21
2951655 [http-nio-8080-exec-2] INFO  com.api.aspect.HttpAspect - ip=192.168.21.21
2951655 [http-nio-8080-exec-2] INFO  com.api.aspect.HttpAspect - class_method=com.api.controller.teacher.CourseController.courseList
2951655 [http-nio-8080-exec-2] INFO  com.api.aspect.HttpAspect - class_method=com.api.controller.teacher.CourseController.courseList
2951655 [http-nio-8080-exec-2] INFO  com.api.aspect.HttpAspect - args=null
2951655 [http-nio-8080-exec-2] INFO  com.api.aspect.HttpAspect - args=null
2951658 [http-nio-8080-exec-1] INFO  com.api.aspect.HttpAspect - End run
2951658 [http-nio-8080-exec-1] INFO  com.api.aspect.HttpAspect - End run
2951659 [http-nio-8080-exec-1] INFO  com.api.aspect.HttpAspect - response=Result{code=10000, msg='请求成功', data=[com.api.model.system.subject.Subject@373406ef, com.api.model.system.subject.Subject@73c2dd5, com.api.model.system.subject.Subject@6c78f1fd, com.api.model.system.subject.Subject@4e09f29, com.api.model.system.subject.Subject@13f4e224, com.api.model.system.subject.Subject@7540370a, com.api.model.system.subject.Subject@5e1cc746, com.api.model.system.subject.Subject@5e05027b, com.api.model.system.subject.Subject@6a542e5d, com.api.model.system.subject.Subject@1e58ac7a, com.api.model.system.subject.Subject@26c67e00, com.api.model.system.subject.Subject@50a6a679, com.api.model.system.subject.Subject@1bcb5cf6, com.api.model.system.subject.Subject@402b0889, com.api.model.system.subject.Subject@558848f2, com.api.model.system.subject.Subject@30f8a954, com.api.model.system.subject.Subject@71156f51, com.api.model.system.subject.Subject@69625eba, com.api.model.system.subject.Subject@7e3a54bc, com.api.model.system.subject.Subject@b7de026, com.api.model.system.subject.Subject@514879ff, com.api.model.system.subject.Subject@2a247ae2, com.api.model.system.subject.Subject@61754ae], total=0, pages=0, pageNum=0, pageSize=0}
2951659 [http-nio-8080-exec-1] INFO  com.api.aspect.HttpAspect - response=Result{code=10000, msg='请求成功', data=[com.api.model.system.subject.Subject@373406ef, com.api.model.system.subject.Subject@73c2dd5, com.api.model.system.subject.Subject@6c78f1fd, com.api.model.system.subject.Subject@4e09f29, com.api.model.system.subject.Subject@13f4e224, com.api.model.system.subject.Subject@7540370a, com.api.model.system.subject.Subject@5e1cc746, com.api.model.system.subject.Subject@5e05027b, com.api.model.system.subject.Subject@6a542e5d, com.api.model.system.subject.Subject@1e58ac7a, com.api.model.system.subject.Subject@26c67e00, com.api.model.system.subject.Subject@50a6a679, com.api.model.system.subject.Subject@1bcb5cf6, com.api.model.system.subject.Subject@402b0889, com.api.model.system.subject.Subject@558848f2, com.api.model.system.subject.Subject@30f8a954, com.api.model.system.subject.Subject@71156f51, com.api.model.system.subject.Subject@69625eba, com.api.model.system.subject.Subject@7e3a54bc, com.api.model.system.subject.Subject@b7de026, com.api.model.system.subject.Subject@514879ff, com.api.model.system.subject.Subject@2a247ae2, com.api.model.system.subject.Subject@61754ae], total=0, pages=0, pageNum=0, pageSize=0}
2951662 [http-nio-8080-exec-2] INFO  com.api.aspect.HttpAspect - End run
2951662 [http-nio-8080-exec-2] INFO  com.api.aspect.HttpAspect - End run
2951662 [http-nio-8080-exec-2] INFO  com.api.aspect.HttpAspect - response=Result{code=10000, msg='请求成功', data=Page{count=true, pageNum=1, pageSize=10, startRow=0, endRow=10, total=1, pages=1, reasonable=false, pageSizeZero=false}, total=1, pages=1, pageNum=1, pageSize=10}
2951662 [http-nio-8080-exec-2] INFO  com.api.aspect.HttpAspect - response=Result{code=10000, msg='请求成功', data=Page{count=true, pageNum=1, pageSize=10, startRow=0, endRow=10, total=1, pages=1, reasonable=false, pageSizeZero=false}, total=1, pages=1, pageNum=1, pageSize=10}
2952504 [http-nio-8080-exec-4] INFO  com.api.aspect.HttpAspect - Start running
2952504 [http-nio-8080-exec-4] INFO  com.api.aspect.HttpAspect - Start running
2952505 [http-nio-8080-exec-4] INFO  com.api.aspect.HttpAspect - url=http://192.168.21.182:8080/service-api/course/findCourseKpoint/12
2952505 [http-nio-8080-exec-4] INFO  com.api.aspect.HttpAspect - url=http://192.168.21.182:8080/service-api/course/findCourseKpoint/12
2952505 [http-nio-8080-exec-4] INFO  com.api.aspect.HttpAspect - method=GET
2952505 [http-nio-8080-exec-4] INFO  com.api.aspect.HttpAspect - method=GET
2952505 [http-nio-8080-exec-4] INFO  com.api.aspect.HttpAspect - ip=192.168.21.21
2952505 [http-nio-8080-exec-4] INFO  com.api.aspect.HttpAspect - ip=192.168.21.21
2952505 [http-nio-8080-exec-4] INFO  com.api.aspect.HttpAspect - class_method=com.api.controller.teacher.CourseController.findClass
2952505 [http-nio-8080-exec-4] INFO  com.api.aspect.HttpAspect - class_method=com.api.controller.teacher.CourseController.findClass
2952505 [http-nio-8080-exec-4] INFO  com.api.aspect.HttpAspect - args=12
2952505 [http-nio-8080-exec-4] INFO  com.api.aspect.HttpAspect - args=12
2952510 [http-nio-8080-exec-4] INFO  com.api.aspect.HttpAspect - End run
2952510 [http-nio-8080-exec-4] INFO  com.api.aspect.HttpAspect - End run
2952510 [http-nio-8080-exec-4] INFO  com.api.aspect.HttpAspect - response=Result{code=10000, msg='请求成功', data=[com.api.model.teaching.kpoint.CourseCatalog@6078a3b2, com.api.model.teaching.kpoint.CourseCatalog@56a67a17], total=0, pages=0, pageNum=0, pageSize=0}
2952510 [http-nio-8080-exec-4] INFO  com.api.aspect.HttpAspect - response=Result{code=10000, msg='请求成功', data=[com.api.model.teaching.kpoint.CourseCatalog@6078a3b2, com.api.model.teaching.kpoint.CourseCatalog@56a67a17], total=0, pages=0, pageNum=0, pageSize=0}
3025136 [http-nio-8080-exec-6] INFO  com.api.aspect.HttpAspect - Start running
3025136 [http-nio-8080-exec-6] INFO  com.api.aspect.HttpAspect - Start running
3025136 [http-nio-8080-exec-6] INFO  com.api.aspect.HttpAspect - url=http://192.168.21.182:8080/service-api/course/courseList
3025136 [http-nio-8080-exec-6] INFO  com.api.aspect.HttpAspect - url=http://192.168.21.182:8080/service-api/course/courseList
3025136 [http-nio-8080-exec-6] INFO  com.api.aspect.HttpAspect - method=GET
3025136 [http-nio-8080-exec-6] INFO  com.api.aspect.HttpAspect - method=GET
3025137 [http-nio-8080-exec-6] INFO  com.api.aspect.HttpAspect - ip=192.168.21.21
3025137 [http-nio-8080-exec-6] INFO  com.api.aspect.HttpAspect - ip=192.168.21.21
3025137 [http-nio-8080-exec-6] INFO  com.api.aspect.HttpAspect - class_method=com.api.controller.teacher.CourseController.courseList
3025137 [http-nio-8080-exec-6] INFO  com.api.aspect.HttpAspect - class_method=com.api.controller.teacher.CourseController.courseList
3025137 [http-nio-8080-exec-6] INFO  com.api.aspect.HttpAspect - args=null
3025137 [http-nio-8080-exec-6] INFO  com.api.aspect.HttpAspect - args=null
3025144 [http-nio-8080-exec-6] INFO  com.api.aspect.HttpAspect - End run
3025144 [http-nio-8080-exec-6] INFO  com.api.aspect.HttpAspect - End run
3025145 [http-nio-8080-exec-6] INFO  com.api.aspect.HttpAspect - response=Result{code=10000, msg='请求成功', data=Page{count=true, pageNum=1, pageSize=10, startRow=0, endRow=10, total=1, pages=1, reasonable=false, pageSizeZero=false}, total=1, pages=1, pageNum=1, pageSize=10}
3025145 [http-nio-8080-exec-6] INFO  com.api.aspect.HttpAspect - response=Result{code=10000, msg='请求成功', data=Page{count=true, pageNum=1, pageSize=10, startRow=0, endRow=10, total=1, pages=1, reasonable=false, pageSizeZero=false}, total=1, pages=1, pageNum=1, pageSize=10}
3026189 [http-nio-8080-exec-5] INFO  com.api.aspect.HttpAspect - Start running
3026189 [http-nio-8080-exec-5] INFO  com.api.aspect.HttpAspect - Start running
3026189 [http-nio-8080-exec-5] INFO  com.api.aspect.HttpAspect - url=http://192.168.21.182:8080/service-api/course/findCourseKpoint/12
3026189 [http-nio-8080-exec-5] INFO  com.api.aspect.HttpAspect - url=http://192.168.21.182:8080/service-api/course/findCourseKpoint/12
3026189 [http-nio-8080-exec-5] INFO  com.api.aspect.HttpAspect - method=GET
